Train	Interpolation
0.003709567767269681	0.00403117894170288
0.0037923952669763478	0.004128843482656221
0.0036668320621837	0.003951270427327991
0.0037175382147433046	0.004058200860622177
0.003752115137996974	0.004110470704216252
0.003688545969247391	0.004072533476203934
0.00426406941631193	0.004722700887327626
0.0038508865328253468	0.004259876920237227
0.0037559511725570706	0.004062358336657124
0.0038982148919503453	0.004266204301431921
0.0037834284189786115	0.004061300561734495
0.0036241680484949356	0.003939831470854336
0.003653557737376724	0.003963647254860947
0.003397902566873444	0.0036358627845178683
0.0038929069639293394	0.004238952646351814
0.0038129128890951824	0.004192940451877237
0.0036049594510121465	0.003886983175318381
0.004074753253856088	0.004515503915694694
0.0037362476804542757	0.004059941272857781
0.004050371386633422	0.00447205662876651
0.003765571545366482	0.0040938153148466555
0.0037205783440775824	0.004034043754017364
0.003381220320605692	0.003585037609287412
0.003882175002760489	0.0042490384637335525
0.003807941900508141	0.004182960690063248
0.004099952075443533	0.004542973707943045
0.003983542301890883	0.0043269255499451854
0.003673647090384519	0.004001292518104338
0.0038575958920605254	0.0042032748323841095
0.0039185867194547015	0.004329047264909255
0.00367049849835218	0.003941585522085845
0.003779598913989038	0.004135635767609964
0.0035286259330543786	0.003800398997952453
0.003512354569875656	0.003804898487478268
0.003984245113134516	0.004359412832526024
0.0040251558328293375	0.0044001578128022995
0.003996809441502006	0.00437907486601709
0.003635101364489765	0.003920580317482695
0.0039033189213392105	0.004308933300907956
0.0037912219682290902	0.0040816290334130595
0.00384417738711014	0.004239263519042888
0.0037497446608692974	0.004058622106577569
0.0038659762120406517	0.004213670848101461
0.0036468428867341847	0.003984379514128261
0.003984042160967362	0.004362180222945737
0.0038346724663417347	0.004215897079159992
0.003817401451133992	0.004189507739276256
0.003609483223632419	0.003867910964004253
0.003969203882286427	0.004328934705123749
0.003990151921078484	0.004422313718099604
0.0037774719568620676	0.004093360009863045
0.003890664322552753	0.004234889243890285
0.0038186733019883955	0.004134295097432223
0.003511863447879719	0.003787068705786564
0.0038298416180514716	0.004136111215320619
0.0034038181527660154	0.003629088862451002
0.0037248536412658683	0.003995328606918131
0.003857952437566217	0.004209019469820676
0.003582648236693041	0.003825060388409611
0.003708099298276493	0.0040429501937237254
0.0038766645998340662	0.004301109176617916
0.004151719887843189	0.004621230923358526
0.0037963273264396704	0.004143087128404384
0.003908620340832908	0.004256415789910345
0.004202364755135387	0.004704045620049094
0.003855478457667641	0.004209512346912049
0.0036640035953753244	0.0039737808738457975
0.0037659749353362985	0.004088275632778062
0.003492524330168506	0.003737545761741572
0.004233595972771559	0.0047488242206964884
0.0037700292683172628	0.004148045123620966
0.004049263133076864	0.004379416983323515
0.0036879026009501866	0.004004777076911905
0.003770540165938753	0.004090323853424589
0.0038464243285461245	0.004206354141759145
0.00399533466280943	0.004457253700044784
0.0034894982335328673	0.003726191358293492
0.0037187378569717338	0.004075123722984893
0.003564246868030857	0.0038567208604846394
0.004011028914309496	0.004466095937955042
0.0038422449421402992	0.004213102598102859
0.003936047039924302	0.0043337775672043
0.0039229388128853085	0.004290952936022087
0.004061615660664044	0.004465189230696064
0.003994700004184044	0.0044103178151819016
0.0042250345388658486	0.004704825967525213
0.0036963486815296985	0.00398494289905567
0.004171018615854387	0.004668663123454711
0.0037923722678284673	0.004107542279764922
0.003547698064361937	0.0038553613133473154
0.0037764215442408293	0.0041070847391483445
0.003687824421693514	0.0039898978777698135
0.004208304008994882	0.004647454657226071
0.0041144260394394856	0.004559617808204815
0.003620811436724526	0.003882634579979276
0.003702428488044293	0.003998605645987794
0.003952463278028969	0.004326641352837307
0.003810733080210156	0.004150557572737778
0.004017831207210805	0.004501007639309688
0.0039366661299225945	0.0042521886743090796
